Quận/Huyện,Logic,N/A = Yes,Phường,Đường,Đoạn,VT1,VT2,VT3,VT4,Loại đất
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường tỉnh 767,,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường tỉnh 762 (Trị An - Sóc Lu),,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường Trảng Bom - Thanh Bình,,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường Trảng Bom - An Viễn,,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường 20 (đường Hưng Long - Lộ 25),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường Sông Thao - Bàu Hàm,,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường 30 tháng 4 (xã Bàu Hàm),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đông Hòa,Đường 19 tháng 5 (xã Bàu Hàm),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Đông Hòa,,,160,140,120,100,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Quốc lộ 1A,,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường tỉnh 767,,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường tỉnh 762 (Trị An - Sóc Lu),,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường Trảng Bom - Thanh Bình,,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường Trảng Bom - An Viễn,,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường 20 (đường Hưng Long - Lộ 25),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường Sông Thao - Bàu Hàm,,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường 30 tháng 4 (xã Bàu Hàm),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Trung Hòa,Đường 19 tháng 5 (xã Bàu Hàm),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Trung Hòa,,,160,140,120,100,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Quốc lộ 1A,,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Đường tỉnh 767,,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Đường tỉnh 762 (Trị An - Sóc Lu),,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Đường Trảng Bom - Thanh Bình,,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Đường Trảng Bom - An Viễn,,170,150,135,120,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Đường 20 (đường Hưng Long - Lộ 25),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Đường Sông Thao - Bàu Hàm,,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Đường 30 tháng 4 (xã Bàu Hàm),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Hưng Thịnh,Đường 19 tháng 5 (xã Bàu Hàm),,165,145,130,110,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Hưng Thịnh,,,160,140,120,100,CÂY HÀNG NĂM
HUYỆN TRẢNG BOM,Phường,,Thị Trấn Trảng Bom,,,250,220,200,180,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Quốc lộ 1A,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường tỉnh 767,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường tỉnh 762 (Trị An - Sóc Lu),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường Trảng Bom - Thanh Bình,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường Trảng Bom - An Viễn,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường 20 (đường Hưng Long - Lộ 25),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường Sông Thao - Bàu Hàm,,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường 30 tháng 4 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,An Viễn,Đường 19 tháng 5 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,An Viễn,,,200,180,160,130,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Quốc lộ 1A,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường tỉnh 767,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường tỉnh 762 (Trị An - Sóc Lu),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường Trảng Bom - Thanh Bình,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường Trảng Bom - An Viễn,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường 20 (đường Hưng Long - Lộ 25),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường Sông Thao - Bàu Hàm,,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường 30 tháng 4 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Đồi 61,Đường 19 tháng 5 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Đồi 61,,,200,180,160,130,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Quốc lộ 1A,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường tỉnh 767,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường tỉnh 762 (Trị An - Sóc Lu),,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường Trảng Bom - Thanh Bình,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường Trảng Bom - An Viễn,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường 20 (đường Hưng Long - Lộ 25),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường Sông Thao - Bàu Hàm,,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường 30 tháng 4 (xã Bàu Hàm),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bàu Hàm,Đường 19 tháng 5 (xã Bàu Hàm),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Bàu Hàm,,,150,135,120,100,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Quốc lộ 1A,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường tỉnh 767,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường tỉnh 762 (Trị An - Sóc Lu),,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường Trảng Bom - Thanh Bình,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường Trảng Bom - An Viễn,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường 20 (đường Hưng Long - Lộ 25),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường Sông Thao - Bàu Hàm,,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường 30 tháng 4 (xã Bàu Hàm),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Sông Thao,Đường 19 tháng 5 (xã Bàu Hàm),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Sông Thao,,,150,135,120,100,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Quốc lộ 1A,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Đường tỉnh 767,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Đường tỉnh 762 (Trị An - Sóc Lu),,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Đường Trảng Bom - Thanh Bình,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Đường Trảng Bom - An Viễn,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Đường 20 (đường Hưng Long - Lộ 25),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Đường Sông Thao - Bàu Hàm,,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Đường 30 tháng 4 (xã Bàu Hàm),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Cây Gáo,Đường 19 tháng 5 (xã Bàu Hàm),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Cây Gáo,,,150,135,120,100,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Quốc lộ 1A,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Đường tỉnh 767,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Đường tỉnh 762 (Trị An - Sóc Lu),,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Đường Trảng Bom - Thanh Bình,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Đường Trảng Bom - An Viễn,,170,160,140,120,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Đường 20 (đường Hưng Long - Lộ 25),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Đường Sông Thao - Bàu Hàm,,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Đường 30 tháng 4 (xã Bàu Hàm),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Thanh Bình,Đường 19 tháng 5 (xã Bàu Hàm),,160,145,130,110,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Thanh Bình,,,150,135,120,100,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Quốc lộ 1A,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Đường tỉnh 767,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Đường tỉnh 762 (Trị An - Sóc Lu),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Đường Trảng Bom - Thanh Bình,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Đường Trảng Bom - An Viễn,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Đường 20 (đường Hưng Long - Lộ 25),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Đường Sông Thao - Bàu Hàm,,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Đường 30 tháng 4 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bắc Sơn,Đường 19 tháng 5 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Bắc Sơn,,,200,180,160,130,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Quốc lộ 1A,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường tỉnh 767,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường tỉnh 762 (Trị An - Sóc Lu),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường Trảng Bom - Thanh Bình,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường Trảng Bom - An Viễn,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường 20 (đường Hưng Long - Lộ 25),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường Sông Thao - Bàu Hàm,,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường 30 tháng 4 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Quảng Tiến,Đường 19 tháng 5 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Quảng Tiến,,,200,180,160,130,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Quốc lộ 1A,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường tỉnh 767,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường tỉnh 762 (Trị An - Sóc Lu),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường Trảng Bom - Thanh Bình,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường Trảng Bom - An Viễn,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường 20 (đường Hưng Long - Lộ 25),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường Sông Thao - Bàu Hàm,,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường 30 tháng 4 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Bình Minh,Đường 19 tháng 5 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,Yes,Bình Minh,,,200,180,160,130,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Quốc lộ 1A,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Võ Nguyên Giáp (Quốc lộ 1A tránh thành phố Biên Hòa),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường tỉnh 767,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường tỉnh 762 (Trị An - Sóc Lu),,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường Trảng Bom - Thanh Bình,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường Trảng Bom - An Viễn,,220,200,180,160,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường 20 (đường Hưng Long - Lộ 25),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường vào trại heo Phú Sơn (xã Bắc Sơn),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường Bình Minh - Giang Điền (đường vào khu du lịch Thác Giang Điền),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường Sông Thao - Bàu Hàm,,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường 30 tháng 4 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
HUYỆN TRẢNG BOM,Phường + Đường + N/A,,Giang Điền,Đường 19 tháng 5 (xã Bàu Hàm),,210,190,170,140,CÂY LÂU NĂM
