Quận/Huyện,Logic,N/A = Yes,Phường,Đường,Đoạn,VT1,VT2,VT3,VT4,Loại đất
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Hương lộ 9,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường Tân Triều - Thành Đức,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Hương lộ 15,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Hương lộ 7,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Hương lộ 6,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường Tân Hiền,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường Hiếu Liêm,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường 322A,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường 322B,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường Lý Lịch 2 - Bình Chánh,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường ấp 4 -Cây Cầy,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Hương lộ 24 (xã Thanh Bình),,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Bình Lợi,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Bình Lợi,,,200,180,160,130,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường tỉnh 761,,220,200,180,160,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường tỉnh 767,,220,200,180,160,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường tỉnh 768,,220,200,180,160,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Đồng Khởi,,220,200,180,160,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Đoàn Văn Cự,,220,200,180,160,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Bình Hòa - Cây Dương,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Hương lộ 9,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Tân Triều - Thành Đức,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Hương lộ 15,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Hương lộ 7,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Hương lộ 6,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Tân Hiền,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Hiếu Liêm,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường 322A,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường 322B,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường Lý Lịch 2 - Bình Chánh,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường ấp 4 -Cây Cầy,,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Hương lộ 24 (xã Thanh Bình),,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân An,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,210,190,170,140,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Tân An,,,200,180,160,130,CÂY HÀNG NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thị Trấn Vĩnh An,Khu Vực Phía Nam Sông Đồng Nai,,240,220,200,180,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thị Trấn Vĩnh An,Khu Vực Phía Bắc Sông Đồng Nai,,70,55,50,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường tỉnh 761,,160,150,140,120,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường tỉnh 767,,160,150,140,120,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường tỉnh 768,,160,150,140,120,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường Đồng Khởi,,160,150,140,120,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường Đoàn Văn Cự,,160,150,140,120,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường Bình Hòa - Cây Dương,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Hương lộ 9,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường Tân Triều - Thành Đức,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Hương lộ 15,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Hương lộ 7,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Hương lộ 6,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường Tân Hiền,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường Hiếu Liêm,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường 322A,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường 322B,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường Lý Lịch 2 - Bình Chánh,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường ấp 4 -Cây Cầy,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Hương lộ 24 (xã Thanh Bình),,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Trị An,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Trị An,,,140,130,120,100,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường tỉnh 761,,160,150,140,120,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường tỉnh 767,,160,150,140,120,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường tỉnh 768,,160,150,140,120,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường Đồng Khởi,,160,150,140,120,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường Đoàn Văn Cự,,160,150,140,120,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường Bình Hòa - Cây Dương,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Hương lộ 9,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường Tân Triều - Thành Đức,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Hương lộ 15,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Hương lộ 7,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Hương lộ 6,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường Tân Hiền,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường Hiếu Liêm,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường 322A,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường 322B,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường Lý Lịch 2 - Bình Chánh,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường ấp 4 -Cây Cầy,,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Hương lộ 24 (xã Thanh Bình),,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Vĩnh Tân,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,150,140,130,110,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Vĩnh Tân,,,140,130,120,100,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường tỉnh 761,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường tỉnh 767,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường tỉnh 768,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường Đồng Khởi,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường Đoàn Văn Cự,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường Bình Hòa - Cây Dương,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Hương lộ 9,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường Tân Triều - Thành Đức,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Hương lộ 15,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Hương lộ 7,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Hương lộ 6,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường Tân Hiền,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường Hiếu Liêm,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường 322A,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường 322B,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường Lý Lịch 2 - Bình Chánh,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường ấp 4 -Cây Cầy,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Hương lộ 24 (xã Thanh Bình),,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Phú Lý,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Phú Lý,,,60,50,45,35,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường tỉnh 761,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường tỉnh 767,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường tỉnh 768,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường Đồng Khởi,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường Đoàn Văn Cự,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường Bình Hòa - Cây Dương,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Hương lộ 9,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường Tân Triều - Thành Đức,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Hương lộ 15,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Hương lộ 7,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Hương lộ 6,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường Tân Hiền,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường Hiếu Liêm,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường 322A,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường 322B,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường Lý Lịch 2 - Bình Chánh,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường ấp 4 -Cây Cầy,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Hương lộ 24 (xã Thanh Bình),,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Mã Đà,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Mã Đà,,,60,50,45,35,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường tỉnh 761,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường tỉnh 767,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường tỉnh 768,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường Đồng Khởi,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường Đoàn Văn Cự,,70,60,55,45,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường Bình Hòa - Cây Dương,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Hương lộ 9,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường Tân Triều - Thành Đức,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Hương lộ 15,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Hương lộ 7,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Hương lộ 6,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường Tân Hiền,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường Hiếu Liêm,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường 322A,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường 322B,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường Lý Lịch 2 - Bình Chánh,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường ấp 4 -Cây Cầy,,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Hương lộ 24 (xã Thanh Bình),,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Hiếu Liêm,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,65,55,50,40,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Hiếu Liêm,,,60,50,45,35,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường tỉnh 761,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường tỉnh 767,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường tỉnh 768,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Đồng Khởi,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Đoàn Văn Cự,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Bình Hòa - Cây Dương,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Hương lộ 9,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Tân Triều - Thành Đức,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Hương lộ 15,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Hương lộ 7,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Hương lộ 6,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Tân Hiền,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Hiếu Liêm,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường 322A,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường 322B,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường Lý Lịch 2 - Bình Chánh,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường ấp 4 -Cây Cầy,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Hương lộ 24 (xã Thanh Bình),,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thiện Tân,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Thiện Tân,,,200,180,160,130,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường tỉnh 761,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường tỉnh 767,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường tỉnh 768,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Đồng Khởi,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Đoàn Văn Cự,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Bình Hòa - Cây Dương,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Hương lộ 9,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Tân Triều - Thành Đức,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Hương lộ 15,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Hương lộ 7,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Hương lộ 6,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Tân Hiền,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Hiếu Liêm,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường 322A,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường 322B,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường Lý Lịch 2 - Bình Chánh,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường ấp 4 -Cây Cầy,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Hương lộ 24 (xã Thanh Bình),,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Thạnh Phú,Đường liên xã Thạnh Phú - Tân Bình - Bình Lợi (đường Ông Binh),,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,Yes,Thạnh Phú,,,200,180,160,130,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường tỉnh 761,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường tỉnh 767,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường tỉnh 768,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Đồng Khởi,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Đoàn Văn Cự,,220,200,180,160,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Bình Hòa - Cây Dương,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Hương lộ 9,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Tân Triều - Thành Đức,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Hương lộ 15,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Hương lộ 7,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Hương lộ 6,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Tân Hiền,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Hiếu Liêm,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường 322A,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường 322B,,210,190,170,140,CÂY LÂU NĂM
HUYỆN VĨNH CỬU,Phường + Đường + N/A,,Tân Bình,Đường Lý Lịch 2 - Bình Chánh,,210,190,170,140,CÂY LÂU NĂM
