certificate_num;certificate_date;document_num;document_date;service_fee;bank
1009,1;2022-04-12;1326,1;2022-04-08;1800000;VCB
1009,2;2022-04-12;1752,1;2022-04-09;2750000;BIDV
1011;2022-04-12;1349;2022-04-12;1350000;VTB
1012;2022-04-12;1094;2022-03-24;37000000;VCB
1052;2022-04-12;1349,1;2022-04-12;1650000;VCB
986;2022-04-12;1302;2022-04-07;7500000;BIDV
986,1;2022-04-12;1279,2;2022-04-05;1650000;VCB
987;2022-04-12;1336;2022-04-12;12000000;HD
987,1;2022-04-12;1290;2022-04-06;1650000;VCB
989;2022-04-12;1337;2022-04-12;13000000;HD
989;2022-04-12;1337;2022-04-12;13000000;HD
989,1;2022-04-12;1279,1;2022-04-05;1650000;VCB
990,1;2022-04-12;1258,2;2022-04-04;3500000;VCB
991,1;2022-04-12;1315,1;2022-04-08;1650000;VCB
992,1;2022-04-12;1358;2022-04-12;1650000;VCB
993,1;2022-04-12;1346;2022-04-12;3000000;VCB
994;2022-04-12;1340;2022-04-12;2200000;VCB
994,1;2022-04-12;1357;2022-04-12;1650000;VTB
995;2022-04-12;1338;2022-04-12;2200000;VCB
995,1;2022-04-12;1352;2022-04-12;1800000;VCB
996;2022-04-12;1303;2022-04-07;3000000;VCB
997;2022-04-12;1326;2022-04-08;1650000;VCB
998;2022-04-12;1325;2022-04-08;1650000;VCB
998/1;2022-04-12;1318,1;2022-04-08;1650000;VCB
999;2022-04-12;1260,2;2022-04-04;3300000;KHAC
999,1;2022-04-12;1340,1;2022-04-12;2000000;VCB
1012,1;2022-04-11;1279,6;2022-04-05;2750000;BIDV
968/1;2022-04-08;1327;2022-04-08;2000000;VCB
969,1;2022-04-08;1329;2022-04-08;1800000;VCB
969,1;2022-04-08;1329;2022-04-08;1800000;VCB
972;2022-04-08;1274,1;2022-04-05;15000000;KHAC
972,1;2022-04-08;1278,2;2022-04-05;7700000;VCB
974;2022-04-08;1301;2022-04-07;3000000;VCB
975;2022-04-08;1279,3;2022-04-05;2200000;VCB
976;2022-04-08;1279,4;2022-04-05;1650000;VCB
976;2022-04-08;1279,4;2022-04-05;1650000;VCB
977;2022-04-08;1278,4;2022-04-05;1650000;VCB
978;2022-04-08;1238,3;2022-04-01;1650000;VCB
979;2022-04-08;1273,3;2022-04-05;1650000;VCB
982;2022-04-08;1277,4;2022-04-05;1650000;VCB
983;2022-04-08;1319;2022-04-08;1650000;VCB
984;2022-04-08;1321;2022-04-08;1350000;VTB
956,1;2022-04-07;1280,1;2022-04-06;4000000;SHINHAN
956,1;2022-04-07;1289;2022-04-06;2200000;VTB
957;2022-04-07;1285;2022-04-06;1800000;VCB
959;2022-04-07;1236,3;2022-04-01;4400000;HD
960;2022-04-07;1295;2022-04-07;2750000;BIDV
961;2022-04-07;1296;2022-04-07;1350000;VTB
961,1;2022-04-07;1280,5;2022-04-05;1650000;VCB
962,1;2022-04-07;1266;2022-04-04;4950000;VCB
962,2;2022-04-07;1294;2022-04-07;2750000;BIDV
964;2022-04-07;1237,1;2022-04-01;6600000;HD
966;2022-04-07;1300;2022-04-07;4000000;HD
967;2022-04-07;1278,3;2022-04-05;1650000;VCB
968;2022-04-07;1238;2022-04-01;1650000;VCB
969;2022-04-07;1239/5;2022-04-01;1650000;VCB
970;2022-04-07;1238,1;2022-04-01;1800000;VCB
971;2022-04-07;1238,2;2022-04-01;1800000;VCB
972;2022-04-07;1239,1;2022-04-01;1650000;VCB
973;2022-04-07;1239,2;2022-04-01;1650000;VCB
974;2022-04-07;1239,3;2022-04-01;1650000;VCB
975;2022-04-07;910;2022-03-18;35000000;BIDV
976;2022-04-07;1237,2;2022-04-01;1650000;VCB
981;2022-04-07;1279;2022-04-05;1650000;VCB
932,1;2022-04-06;791,1;2022-03-11;45000000;HD
933,1;2022-04-06;1284,2;2022-04-06;3000000;VCB
934,1;2022-04-06;1117,4;2022-03-25;7000000;HD
934,1;2022-04-06;1285,2;2022-04-06;1650000;VCB
935;2022-04-06;1274,2;2022-04-05;1650000;VCB
936;2022-04-06;1260;2022-04-04;2200000;VCB
938;2022-04-06;1281;2022-04-06;2500000;VCB
940;2022-04-06;1117;2022-03-25;5000000;SHINHAN
941;2022-04-06;1274,4;2022-04-05;4400000;BIDV
942;2022-04-06;1276,1;2022-04-05;3300000;CSXH
943;2022-04-06;1176;2022-03-29;5500000;HD
944;2022-04-06;1258;2022-04-04;11000000;HD
945;2022-04-06;1142,1;2022-03-28;4400000;VCB
949;2022-04-06;1217,3;2022-03-31;6600000;HD
950;2022-04-06;1277,2;2022-04-05;2200000;VCB
951;2022-04-06;1282,1;2022-04-06;2200000;VCB
952;2022-04-06;1284,1;2022-04-06;2000000;VCB
954;2022-04-06;1280,2;2022-04-06;2000000;VCB
955;2022-04-06;1283,1;2022-04-06;2000000;VCB
917,1;2022-04-05;1276,3;2022-04-05;3500000;VTB
917,2;2022-04-05;1278,1;2022-04-05;1650000;VTB
918,1;2022-04-05;1277,1;2022-04-05;1800000;VCB
919;2022-04-05;1274;2022-04-05;2200000;VCB
919,1;2022-04-05;1278;2022-04-05;2500000;SHINHAN
920;2022-04-05;1256,1;2022-04-04;1650000;VTB
920,1;2022-04-05;1196/1;2022-03-30;8800000;VCB
922;2022-04-05;1255,2;2022-04-04;1650000;VCB
922,1;2022-04-05;1280,6;2022-04-05;2500000;VCB
923;2022-04-05;1257,1;2022-04-04;1650000;VCB
923,1;2022-04-05;1277,5;2022-04-05;2500000;VCB
924;2022-04-05;1257,2;2022-04-04;1650000;VCB
926;2022-04-05;1275,1;2022-04-05;6600000;HD
927;2022-04-05;1257,3;2022-04-04;1650000;VCB
928;2022-04-05;1275,3;2022-04-05;3500000;SHINHAN
929;2022-04-05;1275,4;2022-04-05;2500000;SHINHAN
930;2022-04-05;1275,5;2022-04-05;16500000;HD
931;2022-04-05;1200;2022-03-30;1650000;VCB
889,3;2022-04-04;1259,2;2022-04-04;2000000;VTB
894;2022-04-04;1037;2022-03-22;40000000;HD
895;2022-04-04;1232;2022-04-01;1500000;BIDV
895,1;2022-04-04;1240,3;2022-04-01;2750000;BIDV
895,2;2022-04-04;1243,2;2022-04-01;6600000;BIDV
895,3;2022-04-04;1264;2022-04-04;3750000;VCB
895,4;2022-04-04;1267,2;2022-04-04;3300000;BIDV
896;2022-04-04;1235;2022-04-01;3500000;AGRI
897;2022-04-04;598,3;2022-02-25;8000000;HD
898;2022-04-04;1251;2022-04-04;1650000;VCB
899,1;2022-04-04;1243;2022-04-01;3850000;BIDV
899,2;2022-04-04;1262;2022-04-04;2750000;BIDV
900;2022-04-04;1236;2022-04-01;4400000;BIDV
901;2022-04-04;1250;2022-04-04;2200000;BIDV
902;2022-04-04;1253;2022-04-04;3300000;BIDV
903;2022-04-04;1254;2022-04-04;2200000;BIDV
904;2022-04-04;1258;2022-04-04;3500000;VCB
906;2022-04-04;1240;2022-04-01;1650000;VCB
907;2022-04-04;1217;2022-03-31;8800000;HD
908;2022-04-04;1241;2022-04-01;2000000;VCB
909;2022-04-04;1242;2022-04-01;2500000;VCB
910;2022-04-04;997;2022-03-21;2750000;BIDV
911;2022-04-04;1239;2022-04-01;9000000;KHAC
911;2022-04-04;1239;2022-04-01;9000000;KHAC
911,1;2022-04-04;1259;2022-04-04;2200000;BIDV
911,3;2022-04-04;1263;2022-04-04;3300000;VCB
912;2022-04-04;1117,3;2022-03-25;1650000;VCB
913;2022-04-04;1235,4;2022-04-01;1650000;VCB
914;2022-04-04;1235,3;2022-04-01;1650000;VCB
915;2022-04-04;1235,1;2022-04-01;1650000;VCB
916;2022-04-04;1195;2022-03-29;1650000;VCB
916,2;2022-04-04;1255,1;2022-04-04;2000000;VCB
916,4;2022-04-04;1236;2022-04-01;2200000;VCB
916,5;2022-04-04;1258,1;2022-04-04;3300000;VCB
878;2022-04-01;1238;2022-04-01;3450000;VTB
879;2022-04-01;1227;2022-04-01;2000000;VCB
879,1;2022-04-01;1210;2022-03-30;1650000;VCB
880,1;2022-04-01;1237;2022-04-01;9600000;BIDV
882;2022-04-01;1239,4;2022-04-01;3300000;BIDV
884;2022-04-01;820,1;2022-03-14;3300000;HD
885;2022-04-01;819,1;2022-03-14;3300000;HD
888;2022-04-01;1145,1;2022-03-28;1650000;VCB
890;2022-04-01;1208;2022-03-30;1650000;VCB
891;2022-04-01;1207;2022-03-30;1650000;VCB
892,2;2022-04-01;1236,2;2022-04-01;3500000;VCB
892,4;2022-04-01;1235,6;2022-04-01;3750000;VCB
892,5;2022-04-01;1235,5;2022-04-01;3750000;VCB
893;2022-04-01;1144,1;2022-03-28;1650000;VCB
893,12;2022-04-01;1245,1;2022-04-01;3700000;VCB
893,2;2022-04-01;1235,2;2022-04-01;8800000;BIDV
893/10;2022-04-01;1203,3;2022-03-30;2000000;VCB
893/11;2022-04-01;1203,4;2022-03-30;2000000;VCB
893/8;2022-04-01;1205,2;2022-03-30;2000000;VCB
893/9;2022-04-01;1203,2;2022-03-30;2000000;VCB
976,1;2022-04-01;991,5;2021-04-01;1650000;VCB
871;2022-03-31;1214;2022-03-31;2200000;VCB
871,1;2022-03-31;1212;2022-03-30;5000000;VCB
872;2022-03-31;1181;2022-03-29;1650000;VCB
872,1;2022-03-31;1211;2022-03-30;2200000;VCB
873;2022-03-31;1206;2022-03-30;600000;SHINHAN
874;2022-03-31;1146;2022-03-28;55000000;AGRI
875;2022-03-31;1035,1;2022-03-22;1650000;VCB
876;2022-03-31;1194;2022-03-29;5000000;HD
876,2;2022-03-31;1126;2022-03-25;2800000;VCB
876/5;2022-03-31;972,1;2022-03-31;5000000;VCB
826,1;2022-03-30;842,1;2022-03-16;2200000;VCB
844,1;2022-03-30;1192;2022-03-29;1650000;VCB
845,1;2022-03-30;1146,1;2022-03-28;1650000;VCB
849;2022-03-30;1118,1;2022-03-25;4400000;VCB
850;2022-03-30;1134,1;2022-03-28;1650000;VCB
851;2022-03-30;1138,1;2022-03-28;3300000;VCB
852;2022-03-30;1193;2022-03-29;1650000;VCB
853;2022-03-30;1197;2022-03-30;1800000;VCB
854;2022-03-30;1186;2022-03-29;1800000;VCB
855;2022-03-30;1198;2022-03-30;1650000;VCB
856,1;2022-03-30;1208,2;2022-03-30;2500000;VCB
856,2;2022-03-30;1204;2022-03-30;6600000;VCB
856,3;2022-03-30;1170,2;2022-03-29;2200000;VCB
856,4;2022-03-30;1169,2;2022-03-29;2200000;VCB
856,5;2022-03-30;1098,2;2022-03-24;7700000;VCB
858;2022-03-30;1199;2022-03-30;1800000;VCB
859;2022-03-30;1188;2022-03-29;1350000;VTB
860;2022-03-30;1187;2022-03-29;1800000;VCB
862;2022-03-30;1190;2022-03-29;3500000;VCB
863;2022-03-30;1164;2022-03-28;26400000;BIDV
864;2022-03-30;1191;2022-03-29;3000000;BIDV
823;2022-03-29;1129;2022-03-25;5500000;HD
823,1;2022-03-29;1135,1;2022-03-28;2200000;VCB
824,1;2022-03-29;1134;2022-03-28;1650000;VCB
825,1;2022-03-29;1141,1;2022-03-28;1650000;VCB
826;2022-03-29;826;2022-03-15;7700000;BIDV
827;2022-03-29;1169;2022-03-29;1650000;VCB
828;2022-03-29;1170;2022-03-29;2750000;BIDV
831;2022-03-29;1171;2022-03-29;2000000;VCB
832;2022-03-29;1172;2022-03-29;2000000;VCB
834;2022-03-29;1159;2022-03-28;2200000;VCB
835;2022-03-29;1160;2022-03-28;7000000;VCB
836;2022-03-29;1161;2022-03-28;6300000;VCB
837;2022-03-29;1173;2022-03-29;2000000;VCB
838;2022-03-29;1175;2022-03-29;2000000;VCB
839;2022-03-29;1013;2022-03-21;30000000;HD
840;2022-03-29;1014;2022-03-21;34000000;HD
841;2022-03-29;690;2022-03-07;15000000;VCB
841,1;2022-03-29;1155,3;2022-03-28;8000000;BIDV
841,1;2022-03-29;1163;2022-03-28;1650000;VCB
841,2;2022-03-29;616,3;2022-02-28;3500000;VCB
842;2022-03-29;1178;2022-03-29;1350000;VTB
842,1;2022-03-29;1165;2022-03-28;3600000;VCB
843,1;2022-03-29;1136,1;2022-03-28;1650000;VCB
867;2022-03-29;1179;2022-03-29;3500000;HD
803;2022-03-28;1137;2022-03-28;1350000;VTB
803,1;2022-03-28;1109;2022-03-25;2000000;VTB
803,1;2022-03-28;1130;2022-03-25;1650000;VCB
803,2;2022-03-28;1143,1;2022-03-28;3000000;VCB
803,3;2022-03-28;1156,4;2022-03-28;1650000;VTB
803,5;2022-03-28;1155,4;2022-03-28;2500000;VCB
804;2022-03-28;1136;2022-03-28;5500000;HD
804,1;2022-03-28;1158;2022-03-28;1650000;VCB
805;2022-03-28;817,1;2022-03-14;4000000;VCB
805,1;2022-03-28;1131;2022-03-25;3500000;VCB
806,1;2022-03-28;1116;2022-03-25;4400000;BIDV
807;2022-03-28;841,1;2022-03-16;1650000;VCB
808,2;2022-03-28;1166;2022-03-28;3000000;VCB
808,4;2022-03-28;1156,3;2022-03-28;2800000;VCB
809;2022-03-28;1144;2022-03-28;1800000;VCB
810;2022-03-28;1124;2022-03-25;4400000;VCB
811;2022-03-28;1141;2022-03-28;3300000;BIDV
812;2022-03-28;1145;2022-03-28;2000000;VCB
813;2022-03-28;1122;2022-03-25;1800000;VCB
813;2022-03-28;1122;2022-03-25;1800000;VCB
814;2022-03-28;1147;2022-03-28;2000000;VCB
815;2022-03-28;1149;2022-03-28;2500000;VCB
816;2022-03-28;1148;2022-03-28;2500000;VCB
817;2022-03-28;1121;2022-03-25;2200000;VCB
818;2022-03-28;1125;2022-03-25;1650000;VCB
820;2022-03-28;1153;2022-03-28;4400000;VCB
820;2022-03-28;1153;2022-03-28;4400000;VCB
821;2022-03-28;1152;2022-03-28;1800000;VCB
822,1;2022-03-28;1166,1;2022-03-28;1650000;VCB
729,1;2022-03-25;1115;2022-03-25;2200000;VCB
788;2022-03-25;1110;2022-03-25;1350000;VTB
790,1;2022-03-25;1063;2022-03-23;1650000;VCB
791,1;2022-03-25;1128;2022-03-25;2300000;SHINHAN
791,1;2022-03-25;1128;2022-03-25;2300000;SHINHAN
792;2022-03-25;1075;2022-03-23;1650000;VCB
793,1;2022-03-25;1108;2022-03-25;1000000;HD
795,1;2022-03-25;1107;2022-03-25;2200000;VCB
797;2022-03-25;1029;2022-03-22;2200000;VCB
798;2022-03-25;1097,2;2022-03-24;2000000;VCB
799;2022-03-25;1118;2022-03-25;4400000;BIDV
800,4;2022-03-25;1032,1;2022-03-22;5500000;BIDV
800,6;2022-03-25;1033,1;2022-03-22;4000000;VCB
800,6;2022-03-25;1084;2022-03-24;4950000;BIDV
800,7;2022-03-25;1114;2022-03-25;2200000;VCB
800,8;2022-03-25;1093;2022-03-24;3300000;BIDV
802;2022-03-25;1119;2022-03-25;1100000;VCB
920,1;2022-03-25;1110,4;2022-03-25;2200000;VCB
920,2;2022-03-25;1133,1;2022-03-25;4400000;VCB
920,3;2022-03-25;1133;2022-03-25;2200000;VCB
427,1;2022-03-24;550;2022-02-22;6500000;BIDV
767/1;2022-03-24;1000;2022-03-21;1650000;VCB
768,1;2022-03-24;999;2022-03-21;1650000;VCB
769,1;2022-03-24;998;2022-03-21;1650000;VCB
774;2022-03-24;816,1;2022-03-14;3300000;HD
777;2022-03-24;1022;2022-03-21;8200000;BIDV
778;2022-03-24;1062;2022-03-23;2200000;SHINHAN
780;2022-03-24;1091;2022-03-24;2000000;VCB
781;2022-03-24;1072;2022-03-23;1650000;VCB
782;2022-03-24;1073;2022-03-23;4400000;BIDV
784;2022-03-24;1088;2022-03-24;2200000;VCB
786;2022-03-24;1074;2022-03-23;3600000;VCB
786,1;2022-03-24;1019,3;2022-03-21;2200000;VCB
786,2;2022-03-24;1092;2022-03-24;1500000;BIDV
786,5;2022-03-24;1095;2022-03-24;4400000;BIDV
787;2022-03-24;693,1;2022-03-07;2200000;VTB
617;2022-03-23;816;2022-03-14;3500000;VCB
741,3;2022-03-23;1023;2022-03-21;1650000;VCB
747,1;2022-03-23;1053;2022-03-22;1650000;VCB
747,2;2022-03-23;1026;2022-03-21;1650000;VCB
749;2022-03-23;1056;2022-03-23;6600000;HD
750;2022-03-23;655;2022-03-03;1650000;VCB
754;2022-03-23;1057;2022-03-23;2200000;VCB
756;2022-03-23;915;2022-03-18;11000000;VCB
757;2022-03-23;850;2022-03-16;1800000;SHINHAN
758;2022-03-23;1058;2022-03-23;4200000;BIDV
759;2022-03-23;1021;2022-03-21;1650000;VCB
760;2022-03-23;1047;2022-03-22;3300000;KHAC
760,3;2022-03-23;1080,3;2022-03-23;2200000;VCB
760,4;2022-03-23;1051,4;2022-03-22;2700000;VCB
760/4;2022-03-23;1079;2022-03-23;2500000;VCB
761;2022-03-23;1070;2022-03-23;2500000;VCB
762;2022-03-23;1064;2022-03-23;2750000;VCB
763;2022-03-23;1068;2022-03-23;2200000;VCB
764;2022-03-23;1069;2022-03-23;2200000;VCB
766,1;2022-03-23;1097;2022-03-24;1800000;VCB
735;2022-03-22;3735,1;2021-12-06;21000000;BIDV
735,1;2022-03-22;1054;2022-03-22;1650000;VCB
735,3;2022-03-22;430,1;2022-02-14;5500000;BIDV
736,1;2022-03-22;914;2022-03-18;1800000;VCB
736,2;2022-03-22;1036,1;2022-03-22;2750000;BIDV
737,1;2022-03-22;913;2022-03-18;1650000;VCB
738,1;2022-03-22;911;2022-03-18;1650000;VCB
739,1;2022-03-22;912;2022-03-18;1650000;VCB
740,1;2022-03-22;1020;2022-03-21;1650000;VCB
740,2;2022-03-22;1027;2022-03-21;16000000;AGRI
741,2;2022-03-22;1051;2022-03-22;1650000;VCB
741/1;2022-03-22;1025;2022-03-21;1650000;VCB
742,1;2022-03-22;1019;2022-03-21;2500000;VCB
743,1;2022-03-22;1038;2022-03-22;2500000;VCB
744;2022-03-22;1017;2022-03-21;45000000;HD
744,1;2022-03-22;1024;2022-03-21;1650000;VCB
744,1;2022-03-22;1024;2022-03-21;1650000;VCB
744,2;2022-03-22;802,1;2022-03-14;23500000;HD
745,1;2022-03-22;1050;2022-03-22;1650000;VCB
746;2022-03-22;1018;2022-03-21;3000000;VCB
746,1;2022-03-22;1049;2022-03-22;1800000;VCB
746,2;2022-03-22;1054;2022-03-22;1650000;VCB
748,1;2022-03-22;1052;2022-03-22;1650000;VCB
847,1;2022-03-22;1030,4;2022-03-22;1650000;VTB
848,1;2022-03-22;1036;2022-03-22;2000000;VCB
379;2022-03-21;512;2022-02-21;6600000;BIDV
714,1;2022-03-21;909;2022-03-18;1650000;VCB
715;2022-03-21;843;2022-03-16;3300000;BIDV
715,1;2022-03-21;908;2022-03-18;1650000;VCB
716;2022-03-21;898;2022-03-18;2200000;VCB
716,1;2022-03-21;811,1;2022-03-14;1650000;VCB
717;2022-03-21;899;2022-03-18;1650000;VCB
717,1;2022-03-21;1028;2022-03-21;2100000;VCB
719;2022-03-21;1006;2022-03-21;1800000;VCB
721;2022-03-21;1007;2022-03-21;1650000;VCB
723;2022-03-21;845;2022-03-16;3300000;BIDV
724;2022-03-21;1010;2022-03-21;2200000;VCB
725;2022-03-21;1011;2022-03-21;2000000;VCB
726;2022-03-21;905;2022-03-18;1650000;VCB
727;2022-03-21;906;2022-03-18;1650000;VCB
728;2022-03-21;99,1;2022-01-10;2200000;VCB
729;2022-03-21;902;2022-03-18;3300000;VCB
729,1;2022-03-21;921;2022-03-18;6200000;VCB
729,2;2022-03-21;1028,2;2022-03-21;2750000;BIDV
729,2;2022-03-21;1027,2;2022-03-21;2800000;VCB
729,5;2022-03-21;895,2;2022-03-18;2200000;VCB
729,6;2022-03-21;1021,1;2022-03-21;2500000;VCB
729,7;2022-03-21;1027.1;2022-03-21;4200000;VCB
732;2022-03-21;1012;2022-03-21;2200000;VCB
733;2022-03-21;1016;2022-03-21;2200000;VCB
734;2022-03-21;904;2022-03-18;8800000;BIDV
1563;2022-03-18;1865;2022-05-12;6000000;VCB
694;2022-03-18;860;2022-03-16;1650000;VCB
694,1;2022-03-18;808,1;2022-03-14;2700000;VCB
696;2022-03-18;806,1;2022-03-14;1650000;VCB
697;2022-03-18;880;2022-03-17;2000000;VCB
698;2022-03-18;855;2022-03-16;33000000;KHAC
698,1;2022-03-18;907;2022-03-18;1650000;VCB
699;2022-03-18;856;2022-03-16;27000000;KHAC
699,1;2022-03-18;885;2022-03-17;17000000;VCB
702;2022-03-18;881;2022-03-17;1650000;VTB
703;2022-03-18;859;2022-03-16;6600000;HD
705;2022-03-18;896;2022-03-18;1800000;SHINHAN
706;2022-03-18;801,1;2022-03-14;1650000;VCB
707,1;2022-03-18;67;2022-01-07;11400000;VCB
710;2022-03-18;861;2022-03-16;1650000;VCB
711;2022-03-18;810,1;2022-03-14;1650000;VCB
676;2022-03-17;830;2022-03-15;2500000;HD
676,1;2022-03-17;884;2022-03-17;9900000;VCB
679;2022-03-17;866;2022-03-17;1350000;VTB
679,5;2022-03-17;883;2022-03-17;3000000;VCB
684;2022-03-17;872;2022-03-17;5000000;BIDV
685;2022-03-17;873;2022-03-17;1650000;VCB
686;2022-03-17;875;2022-03-17;2300000;VCB
688;2022-03-17;874;2022-03-17;2000000;VCB
689;2022-03-17;852;2022-03-16;1350000;VTB
690;2022-03-17;858;2022-03-16;2000000;VCB
691;2022-03-17;848;2022-03-16;2200000;BIDV
692;2022-03-17;879;2022-03-17;1350000;VTB
693;2022-03-17;878;2022-03-17;2000000;VCB
652;2022-03-16;809;2022-03-14;3300000;BIDV
652,1;2022-03-16;798,1;2022-03-14;1800000;VCB
653,1;2022-03-16;807,1;2022-03-14;2000000;VCB
654,1;2022-03-16;840;2022-03-15;2000000;VCB
655,1;2022-03-16;849;2022-03-16;5500000;BIDV
656;2022-03-16;842;2022-03-16;18000000;HD
656,1;2022-03-16;851;2022-03-16;5500000;BIDV
657,1;2022-03-16;864;2022-03-16;3300000;VCB
658,1;2022-03-16;841;2022-03-16;3300000;VCB
661;2022-03-16;819;2022-03-14;6600000;HD
664;2022-03-16;427,1;2022-02-14;4850000000;BIDV
665;2022-03-16;835;2022-03-15;10000000;VCB
666;2022-03-16;797,1;2022-03-14;5500000;VCB
667;2022-03-16;846;2022-03-16;1350000;VTB
670;2022-03-16;847;2022-03-16;2200000;VCB
671;2022-03-16;822;2022-03-15;2750000;BIDV
672;2022-03-16;836;2022-03-15;1800000;SHINHAN
673;2022-03-16;863;2022-03-16;4500000;VCB
674;2022-03-16;854;2022-03-16;1800000;VCB
635;2022-03-15;789;2022-03-11;5500000;KHAC
635,1;2022-03-15;820;2022-03-14;3300000;VCB
635,5;2022-03-15;825;2022-03-15;3500000;BIDV
635,6;2022-03-15;826,5;2022-03-15;7000000;VCB
636;2022-03-15;808;2022-03-14;3500000;HD
637,1;2022-03-15;782,1;2022-03-11;1650000;VCB
638,1;2022-03-15;839;2022-03-15;1650000;VCB
639,1;2022-03-15;814,1;2022-03-14;2200000;VCB
640;2022-03-15;807;2022-03-14;1800000;VCB
641;2022-03-15;823;2022-03-15;1800000;VCB
643;2022-03-15;743;2022-03-09;5000000;BIDV
647;2022-03-15;813;2022-03-14;1650000;VTB
650;2022-03-15;827;2022-03-15;2800000;VCB
651;2022-03-15;828;2022-03-15;3850000;BIDV
508;2022-03-14;663;2022-03-03;1800000;VCB
613;2022-03-14;670;2022-03-04;1350000;VTB
613,1;2022-03-14;811;2022-03-14;4000000;VCB
614/1;2022-03-14;788;2022-03-11;1650000;VCB
615,1;2022-03-14;810;2022-03-14;3300000;CSXH
616;2022-03-14;758;2022-03-10;3000000;VCB
616,1;2022-03-14;793;2022-03-11;5000000;VCB
617,1;2022-03-14;794;2022-03-11;1350000;VTB
618,1;2022-03-14;736,1;2022-03-09;1650000;VCB
619,1;2022-03-14;817;2022-03-14;4400000;VCB
620,1;2022-03-14;783,1;2022-03-11;2200000;VCB
620,1;2022-03-14;783,1;2022-03-11;2200000;VCB
621;2022-03-14;799;2022-03-14;1200000;HD
621,1;2022-03-14;821;2022-03-14;7700000;BIDV
623,1;2022-03-14;799,1;2022-03-14;1800000;VCB
624,1;2022-03-14;804,1;2022-03-14;4950000;VCB
625,1;2022-03-14;805,1;2022-03-14;1600000;VCB
626,1;2022-03-14;784,1;2022-03-11;2500000;VCB
627;2022-03-14;760;2022-03-10;1650000;VCB
627,1;2022-03-14;803,1;2022-03-14;2750000;BIDV
627,2;2022-03-14;818;2022-03-14;4850000;BIDV
628;2022-03-14;802;2022-03-14;1800000;VCB
628,1;2022-03-14;815,1;2022-03-14;2000000;VCB
629;2022-03-14;741;2022-03-09;11000000;KHAC
630;2022-03-14;746;2022-03-09;6600000;HD
631;2022-03-14;804;2022-03-14;1350000;VTB
633;2022-03-14;751;2022-03-09;4400000;HD
634;2022-03-14;805;2022-03-14;1350000;VTB
735,1;2022-03-14;813,1;2022-03-14;2200000;VCB
601,1;2022-03-11;775;2022-03-10;3300000;VCB
602;2022-03-11;773;2022-03-10;2200000;VCB
602,1;2022-03-11;796;2022-03-11;1650000;VCB
603;2022-03-11;681;2022-03-04;18000000;AGRI
603,1;2022-03-11;774;2022-03-10;3500000;VCB
604,1;2022-03-11;771;2022-03-10;2750000;BIDV
605;2022-03-11;761;2022-03-10;3300000;BIDV
605,1;2022-03-11;787,1;2022-03-11;1800000;VCB
605,2;2022-03-11;739,1;2022-03-09;3300000;BIDV
606;2022-03-11;708;2022-03-07;2200000;BIDV
608;2022-03-11;781;2022-03-11;5000000;BIDV
609;2022-03-11;786;2022-03-11;3300000;VCB
610;2022-03-11;770;2022-03-10;1650000;VCB
611;2022-03-11;787;2022-03-11;2000000;VCB
612;2022-03-11;749;2022-03-09;3500000;VCB
582;2022-03-10;642,2;2022-03-02;4400000;HD
582,1;2022-03-10;748;2022-03-09;2200000;VCB
582,1;2022-03-10;737,1;2022-03-09;2500000;VCB
584,1;2022-03-10;747;2022-03-09;4850000;BIDV
587;2022-03-10;756;2022-03-10;3700000;VCB
588;2022-03-10;757;2022-03-10;2700000;VCB
589;2022-03-10;710;2022-03-07;1650000;VCB
590;2022-03-10;711;2022-03-07;1650000;VCB
590,1;2022-03-10;777;2022-03-10;2200000;VCB
591;2022-03-10;709;2022-03-07;1650000;VCB
593;2022-03-10;744;2022-03-09;1650000;VTB
594;2022-03-10;407,1;2022-02-11;6000000;BIDV
595;2022-03-10;768;2022-03-10;1350000;VTB
596;2022-03-10;766;2022-03-10;4000000;VCB
597;2022-03-10;745;2022-03-09;2000000;VTB
598;2022-03-10;776;2022-03-10;1650000;VCB
599;2022-03-10;729;2022-03-08;1650000;VCB
600;2022-03-10;689;2022-03-07;1650000;VCB
564;2022-03-09;735;2022-03-09;9900000;HD
564,1;2022-03-09;715;2022-03-08;3300000;BIDV
565;2022-03-09;726;2022-03-08;1650000;VCB
566;2022-03-09;727;2022-03-08;1800000;VCB
566,5;2022-03-09;536,1;2022-02-22;5500000;BIDV
566,6;2022-03-09;694,2;2022-03-07;7400000;VCB
567;2022-03-09;736;2022-03-09;2200000;VCB
568;2022-03-09;728;2022-03-08;3850000;BIDV
570;2022-03-09;737;2022-03-09;7700000;HD
572;2022-03-09;738;2022-03-09;1650000;VTB
573;2022-03-09;700;2022-03-07;4000000;VCB
574;2022-03-09;644,2;2022-03-02;1650000;VTB
577;2022-03-09;638,3;2022-03-02;1650000;VTB
578;2022-03-09;740;2022-03-09;7700000;HD
578,1;2022-03-09;705;2022-03-07;4000000;BIDV
578,1;2022-03-09;705;2022-03-07;4000000;BIDV
580;2022-03-09;739;2022-03-09;1350000;VTB
581;2022-03-09;742;2022-03-09;2200000;VCB
538;2022-03-08;699;2022-03-07;1650000;VCB
538,1;2022-03-08;707;2022-03-07;3300000;VCB
539;2022-03-08;671;2022-03-04;1350000;VTB
539,1;2022-03-08;730;2022-03-08;4100000;VCB
540,1;2022-03-08;731;2022-03-08;5400000;VCB
